match_id,season,city,date,team1_id,team2_id,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,player_of_match_id,venue,venue_id,umpire1,umpire2
2010_36,2010,Nagpur,05-04-2010,RR,DC,RR,bat,normal,0,RR,2,0,Shane Warne,165,"Vidarbha Cricket Association Stadium, Jamtha",22,HDPK Dharmasena,SJA Taufel
2010_37,2010,Chennai,06-04-2010,CSK,MI,CSK,bat,normal,0,CSK,24,0,Suresh Raina,24,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",5,S Asnani,DJ Harper
2010_38,2010,Jaipur,07-04-2010,KXI,RR,KXI,bat,normal,0,RR,0,9,Michael Lumb,327,"Sawai Man Singh Stadium, Jaipur, Rajasthan",6,S Ravi,SK Tarapore
2010_39,2010,Kolkata,07-04-2010,KKR,DD,KKR,bat,normal,0,KKR,14,0,Sourav Ganguly,66,"Eden Garden Stadium, Kolkata, West Bengal",3,BG Jerling,RE Koertzen
2010_40,2010,Bangalore,08-04-2010,RCB,DC,DC,field,normal,0,DC,0,7,Tirumalsetti Suman,202,"M.Chinnaswamy Stadium Bengaluru, Karnataka",7,S Asnani,DJ Harper
2010_41,2010,Chandigarh,09-04-2010,MI,KXI,MI,bat,normal,0,KXI,0,6,Kumar Sangakkara,98,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",9,M Erasmus,AM Saheba
2010_42,2010,Nagpur,10-04-2010,CSK,DC,CSK,bat,normal,0,DC,0,6,Ryan Harris,194,"Vidarbha Cricket Association Stadium, Jamtha",22,HDPK Dharmasena,SJA Taufel
2010_43,2010,Bangalore,10-04-2010,KKR,RCB,RCB,field,normal,0,RCB,0,7,Vinay Kumar,153,"M.Chinnaswamy Stadium Bengaluru, Karnataka",7,K Hariharan,DJ Harper
2010_44,2010,Delhi,11-04-2010,DD,KXI,DD,bat,normal,0,KXI,0,7,Piyush Chawla,102,"Feroz Shah Kotla Stadium, Delhi",2,BF Bowden,AM Saheba
2010_45,2010,Jaipur,11-04-2010,MI,RR,RR,field,normal,0,MI,37,0,Sachin Tendulkar,113,"Sawai Man Singh Stadium, Jaipur, Rajasthan",6,BR Doctrove,SK Tarapore
2010_46,2010,Nagpur,12-04-2010,DC,RCB,RCB,field,normal,0,DC,13,0,Harmeet Singh,200,"Vidarbha Cricket Association Stadium, Jamtha",22,RE Koertzen,RB Tiffin
2010_47,2010,Mumbai,13-04-2010,MI,DD,MI,bat,normal,0,MI,39,0,Kieron Pollard,315,Brabourne Stadium,19,S Asnani,DJ Harper
2010_48,2010,Chennai,13-04-2010,KKR,CSK,KKR,bat,normal,0,CSK,0,9,Ravichandran Ashwin,3,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",5,SS Hazare,SJA Taufel
2010_49,2010,Jaipur,14-04-2010,RR,RCB,RR,bat,normal,0,RCB,0,5,Kevin Pietersen,319,"Sawai Man Singh Stadium, Jaipur, Rajasthan",6,BR Doctrove,S Ravi
2010_50,2010,Chennai,15-04-2010,CSK,DD,CSK,bat,normal,0,DD,0,6,Gautam Gambhir,58,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",5,HDPK Dharmasena,SS Hazare
2010_51,2010,Dharamsala,16-04-2010,KXI,DC,DC,field,normal,0,DC,0,5,Rohit Sharma,30,Himachal Pradesh Cricket Association Stadium,23,M Erasmus,AM Saheba
2010_52,2010,Bangalore,17-04-2010,MI,RCB,RCB,field,normal,0,MI,57,0,Ryan McLaren,234,"M.Chinnaswamy Stadium Bengaluru, Karnataka",7,HDPK Dharmasena,SJA Taufel
2010_53,2010,Kolkata,17-04-2010,RR,KKR,RR,bat,normal,0,KKR,0,8,Jaydev Unadkat,361,"Eden Garden Stadium, Kolkata, West Bengal",3,BG Jerling,RB Tiffin
2010_54,2010,Dharamsala,18-04-2010,KXI,CSK,CSK,field,normal,0,CSK,0,6,Mahendra Singh Dhoni,1,Himachal Pradesh Cricket Association Stadium,23,BF Bowden,AM Saheba
2010_55,2010,Delhi,18-04-2010,DC,DD,DC,bat,normal,0,DC,11,0,Andrew Symonds,31,"Feroz Shah Kotla Stadium, Delhi",2,BR Doctrove,SK Tarapore
2010_56,2010,Kolkata,19-04-2010,MI,KKR,MI,bat,normal,0,KKR,0,9,Murali Kartik,81,"Eden Garden Stadium, Kolkata, West Bengal",3,BG Jerling,RE Koertzen
2010_57,2010,Mumbai,21-04-2010,MI,RCB,MI,bat,normal,0,MI,35,0,Kieron Pollard,315,Dr DY Patil Sports Academy,10,BR Doctrove,RB Tiffin
2010_58,2010,Mumbai,22-04-2010,CSK,DC,CSK,bat,normal,0,CSK,38,0,Doug Bollinger,277,Dr DY Patil Sports Academy,10,BR Doctrove,RB Tiffin
2010_59,2010,Mumbai,24-04-2010,DC,RCB,DC,bat,normal,0,RCB,0,9,Anil Kumble,150,Dr DY Patil Sports Academy,10,RE Koertzen,SJA Taufel
2010_60,2010,Mumbai,25-04-2010,CSK,MI,CSK,bat,normal,0,CSK,22,0,Suresh Raina,24,Dr DY Patil Sports Academy,10,RE Koertzen,SJA Taufel
2011_1,2011,Chennai,08-04-2011,CSK,KKR,CSK,bat,normal,0,CSK,2,0,Srikkanth Anirudha,2,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",5,BR Doctrove,PR Reiffel
2011_2,2011,Hyderabad,09-04-2011,DC,RR,RR,field,normal,0,RR,0,8,Siddharth Trivedi,186,"Rajiv Gandhi International Stadium, Hyderabad",4,RE Koertzen,SK Tarapore
2011_3,2011,Kochi,09-04-2011,KTK,RCB,KTK,bat,normal,0,RCB,0,6,AB De Villiers,47,Nehru Stadium,24,HDPK Dharmasena,K Hariharan
2011_4,2011,Delhi,10-04-2011,DD,MI,DD,bat,normal,0,MI,0,8,Lasith Malinga,230,"Feroz Shah Kotla Stadium, Delhi",2,AM Saheba,RB Tiffin
2011_5,2011,Mumbai,10-04-2011,KXI,PW,KXI,bat,normal,0,PW,0,7,Shrikant Wagh,331,Dr DY Patil Sports Academy,10,BR Doctrove,PR Reiffel
2011_6,2011,Kolkata,11-04-2011,KKR,DC,KKR,bat,normal,0,KKR,9,0,Jacques Kallis,148,"Eden Garden Stadium, Kolkata, West Bengal",3,RE Koertzen,SK Tarapore
2011_7,2011,Jaipur,12-04-2011,DD,RR,DD,bat,normal,0,RR,0,6,Shane Warne,165,"Sawai Man Singh Stadium, Jaipur, Rajasthan",6,Aleem Dar,RB Tiffin
2011_8,2011,Bangalore,12-04-2011,RCB,MI,MI,field,normal,0,MI,0,9,Sachin Tendulkar,113,"M.Chinnaswamy Stadium Bengaluru, Karnataka",7,HDPK Dharmasena,AL Hill
2011_9,2011,Chandigarh,13-04-2011,CSK,KXI,KXI,field,normal,0,KXI,0,6,Paul Valthaty,264,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",9,Asad Rauf,SL Shastri
2011_10,2011,Mumbai,13-04-2011,KTK,PW,KTK,bat,normal,0,PW,0,4,Mohnish Mishra,284,Dr DY Patil Sports Academy,10,S Asnani,PR Reiffel
2011_11,2011,Hyderabad,14-04-2011,DC,RCB,RCB,field,normal,0,DC,33,0,Dale Steyn,152,"Rajiv Gandhi International Stadium, Hyderabad",4,RE Koertzen,S Ravi
2011_12,2011,Jaipur,15-04-2011,RR,KKR,KKR,field,normal,0,KKR,0,9,Gautam Gambhir,58,"Sawai Man Singh Stadium, Jaipur, Rajasthan",6,Aleem Dar,SS Hazare
2011_13,2011,Mumbai,15-04-2011,MI,KTK,KTK,field,normal,0,KTK,0,8,Brendon McCullum,82,"Wankhede Stadium, Mumbai, Maharashtra",1,BR Doctrove,PR Reiffel
2011_14,2011,Chennai,16-04-2011,CSK,RCB,CSK,bat,normal,0,CSK,21,0,Michael Hussey,18,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",5,HDPK Dharmasena,AL Hill
2011_15,2011,Hyderabad,16-04-2011,DC,KXI,KXI,field,normal,0,KXI,0,8,Paul Valthaty,264,"Rajiv Gandhi International Stadium, Hyderabad",4,RE Koertzen,S Ravi
2011_16,2011,Mumbai,17-04-2011,PW,DD,DD,field,normal,0,DD,0,3,Yuvraj Singh,88,Dr DY Patil Sports Academy,10,Asad Rauf,AM Saheba
2011_17,2011,Kolkata,17-04-2011,RR,KKR,KKR,field,normal,0,KKR,0,8,Lakshmipathy Balaji,4,"Eden Garden Stadium, Kolkata, West Bengal",3,Aleem Dar,RB Tiffin
2011_18,2011,Kochi,18-04-2011,CSK,KTK,KTK,field,normal,1,KTK,0,7,Brendon McCullum,82,Nehru Stadium,24,K Hariharan,AL Hill
2011_19,2011,Delhi,19-04-2011,DC,DD,DC,bat,normal,0,DC,16,0,Sunny Sohal,111,"Feroz Shah Kotla Stadium, Delhi",2,PR Reiffel,RJ Tucker
2011_20,2011,Mumbai,20-04-2011,PW,MI,PW,bat,normal,0,MI,0,7,Munaf Patel,170,"Wankhede Stadium, Mumbai, Maharashtra",1,Asad Rauf,AM Saheba
2011_21,2011,Kolkata,20-04-2011,KTK,KKR,KKR,field,normal,0,KTK,6,0,Mahela Jayawardene,101,"Eden Garden Stadium, Kolkata, West Bengal",3,Aleem Dar,RB Tiffin
2011_22,2011,Chandigarh,21-04-2011,KXI,RR,RR,field,normal,0,KXI,48,0,Shaun Marsh,106,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",9,S Asnani,PR Reiffel
2011_23,2011,Mumbai,22-04-2011,MI,CSK,CSK,field,normal,0,MI,8,0,Harbhajan Singh,131,"Wankhede Stadium, Mumbai, Maharashtra",1,Asad Rauf,AM Saheba
2011_24,2011,Kolkata,22-04-2011,KKR,RCB,RCB,field,normal,0,RCB,0,9,Chris Gayle,79,"Eden Garden Stadium, Kolkata, West Bengal",3,SS Hazare,RB Tiffin
2011_25,2011,Delhi,23-04-2011,DD,KXI,KXI,field,normal,0,DD,29,0,David Warner,207,"Feroz Shah Kotla Stadium, Delhi",2,S Asnani,RE Koertzen
2011_26,2011,Hyderabad,24-04-2011,MI,DC,DC,field,normal,0,MI,37,0,Lasith Malinga,230,"Rajiv Gandhi International Stadium, Hyderabad",4,HDPK Dharmasena,AL Hill
2011_27,2011,Jaipur,24-04-2011,KTK,RR,RR,field,normal,0,RR,0,8,Shane Warne,165,"Sawai Man Singh Stadium, Jaipur, Rajasthan",6,BR Doctrove,SK Tarapore
2011_28,2011,Chennai,25-04-2011,CSK,PW,PW,field,normal,0,CSK,25,0,Michael Hussey,18,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",5,Aleem Dar,RB Tiffin
2011_29,2011,Delhi,26-04-2011,DD,RCB,RCB,field,normal,0,RCB,0,3,Virat Kohli,149,"Feroz Shah Kotla Stadium, Delhi",2,S Asnani,RJ Tucker
2011_30,2011,Mumbai,27-04-2011,PW,CSK,PW,bat,normal,0,CSK,0,8,Doug Bollinger,277,Dr DY Patil Sports Academy,10,Asad Rauf,SL Shastri
2011_31,2011,Kochi,27-04-2011,DC,KTK,KTK,field,normal,0,DC,55,0,Ishant Sharma,85,Nehru Stadium,24,HDPK Dharmasena,AL Hill
2011_32,2011,Delhi,28-04-2011,KKR,DD,DD,field,normal,0,KKR,17,0,Manoj Tiwary,55,"Feroz Shah Kotla Stadium, Delhi",2,PR Reiffel,RJ Tucker
2011_33,2011,Jaipur,29-04-2011,MI,RR,RR,field,normal,0,RR,0,7,Johan Botha,256,"Sawai Man Singh Stadium, Jaipur, Rajasthan",6,Asad Rauf,SK Tarapore
2011_34,2011,Bangalore,29-04-2011,RCB,PW,PW,field,normal,0,RCB,26,0,Virat Kohli,149,"M.Chinnaswamy Stadium Bengaluru, Karnataka",7,Aleem Dar,SS Hazare
2011_35,2011,Kochi,30-04-2011,DD,KTK,DD,bat,normal,0,DD,38,0,Virender Sehwag,46,Nehru Stadium,24,HDPK Dharmasena,AL Hill
2011_36,2011,Kolkata,30-04-2011,KXI,KKR,KKR,field,normal,0,KKR,0,8,Iqbal Abdulla,70,"Eden Garden Stadium, Kolkata, West Bengal",3,AM Saheba,SL Shastri
2011_37,2011,Jaipur,01-05-2011,PW,RR,RR,field,normal,0,RR,0,6,Ross Taylor,163,"Sawai Man Singh Stadium, Jaipur, Rajasthan",6,SK Tarapore,SJA Taufel
2011_38,2011,Chennai,01-05-2011,CSK,DC,CSK,bat,normal,0,CSK,19,0,Albie Morkel,21,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",5,Aleem Dar,RB Tiffin
2011_39,2011,Mumbai,02-05-2011,MI,KXI,KXI,field,normal,0,MI,23,0,Kieron Pollard,315,"Wankhede Stadium, Mumbai, Maharashtra",1,HDPK Dharmasena,PR Reiffel
2011_40,2011,Delhi,02-05-2011,DD,KTK,KTK,field,normal,0,KTK,0,7,Prasanth Parameswaran,369,"Feroz Shah Kotla Stadium, Delhi",2,Asad Rauf,SL Shastri
2011_41,2011,Hyderabad,03-05-2011,KKR,DC,DC,field,normal,0,KKR,20,0,Yusuf Pathan,171,"Rajiv Gandhi International Stadium, Hyderabad",4,S Asnani,RJ Tucker
2011_42,2011,Chennai,04-05-2011,RR,CSK,RR,bat,normal,0,CSK,0,8,Michael Hussey,18,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",5,SS Hazare,RB Tiffin
2011_43,2011,Mumbai,04-05-2011,MI,PW,PW,field,normal,0,MI,21,0,Rahul Sharma,285,Dr DY Patil Sports Academy,10,HDPK Dharmasena,SJA Taufel
2011_44,2011,Kochi,05-05-2011,KTK,KKR,KKR,field,normal,0,KTK,17,0,Brad Hodge,69,Nehru Stadium,24,S Ravi,RJ Tucker
2011_45,2011,Hyderabad,05-05-2011,DC,DD,DD,field,normal,0,DD,0,4,Virender Sehwag,46,"Rajiv Gandhi International Stadium, Hyderabad",4,Asad Rauf,AM Saheba
2011_46,2011,Bangalore,06-05-2011,RCB,KXI,KXI,field,normal,0,RCB,85,0,Chris Gayle,79,"M.Chinnaswamy Stadium Bengaluru, Karnataka",7,Aleem Dar,RB Tiffin
2011_47,2011,Kolkata,07-05-2011,CSK,KKR,CSK,bat,normal,1,KKR,10,0,Iqbal Abdulla,70,"Eden Garden Stadium, Kolkata, West Bengal",3,Asad Rauf,PR Reiffel
2011_48,2011,Mumbai,07-05-2011,MI,DD,DD,field,normal,0,MI,32,0,Ambati Rayudu,309,"Wankhede Stadium, Mumbai, Maharashtra",1,K Hariharan,SJA Taufel
2011_49,2011,Bangalore,08-05-2011,KTK,RCB,KTK,bat,normal,0,RCB,0,9,Chris Gayle,79,"M.Chinnaswamy Stadium Bengaluru, Karnataka",7,Aleem Dar,SS Hazare
2011_50,2011,Chandigarh,08-05-2011,KXI,PW,KXI,bat,normal,0,PW,0,5,Rahul Sharma,285,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",9,SK Tarapore,RJ Tucker
2011_51,2011,Jaipur,09-05-2011,CSK,RR,RR,field,normal,0,CSK,63,0,Murali Vijay,189,"Sawai Man Singh Stadium, Jaipur, Rajasthan",6,K Hariharan,SJA Taufel
2011_52,2011,Hyderabad,10-05-2011,DC,PW,DC,bat,normal,0,PW,0,6,Mitchell Marsh,280,"Rajiv Gandhi International Stadium, Hyderabad",4,Asad Rauf,AM Saheba
2011_53,2011,Chandigarh,10-05-2011,KXI,MI,MI,field,normal,0,KXI,76,0,Bhargav Bhatt,371,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",9,SK Tarapore,RJ Tucker
2011_54,2011,Jaipur,11-05-2011,RR,RCB,RCB,field,normal,0,RCB,0,9,Sreenath Aravind,237,"Sawai Man Singh Stadium, Jaipur, Rajasthan",6,HDPK Dharmasena,K Hariharan
2011_55,2011,Chennai,12-05-2011,CSK,DD,CSK,bat,normal,0,CSK,18,0,Mahendra Singh Dhoni,1,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",5,AM Saheba,SL Shastri
2011_56,2011,Indore,13-05-2011,KTK,KXI,KXI,field,normal,0,KXI,0,6,Dinesh Karthik,59,"Holkar Stadium Cricket Stadium, Indore, Madhya Pradesh",8,S Asnani,RJ Tucker
2011_57,2011,Bangalore,14-05-2011,KKR,RCB,RCB,field,normal,1,RCB,0,4,Chris Gayle,79,"M.Chinnaswamy Stadium Bengaluru, Karnataka",7,RE Koertzen,RB Tiffin
2011_58,2011,Mumbai,14-05-2011,DC,MI,DC,bat,normal,0,DC,10,0,Amit Mishra,52,"Wankhede Stadium, Mumbai, Maharashtra",1,S Ravi,SK Tarapore
2011_59,2011,Dharamsala,15-05-2011,KXI,DD,DD,field,normal,0,KXI,29,0,Piyush Chawla,102,Himachal Pradesh Cricket Association Stadium,23,Asad Rauf,SL Shastri
2011_60,2011,Indore,15-05-2011,RR,KTK,KTK,field,normal,0,KTK,0,8,Brad Hodge,69,"Holkar Stadium Cricket Stadium, Indore, Madhya Pradesh",8,PR Reiffel,RJ Tucker
2011_61,2011,Mumbai,16-05-2011,PW,DC,DC,field,normal,0,DC,0,6,Amit Mishra,52,Dr DY Patil Sports Academy,10,S Ravi,SK Tarapore
2011_62,2011,Dharamsala,17-05-2011,KXI,RCB,KXI,bat,normal,0,KXI,111,0,Adam Gilchrist,28,Himachal Pradesh Cricket Association Stadium,23,Asad Rauf,AM Saheba
2011_63,2011,Chennai,18-05-2011,CSK,KTK,CSK,bat,normal,0,CSK,11,0,Wriddhiman Saha,84,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",5,HDPK Dharmasena,RE Koertzen
2011_64,2011,Mumbai,19-05-2011,PW,KKR,KKR,field,normal,0,KKR,0,7,Yusuf Pathan,171,Dr DY Patil Sports Academy,10,S Ravi,SJA Taufel
2011_65,2011,Mumbai,20-05-2011,MI,RR,MI,bat,normal,0,RR,0,10,Shane Watson,175,"Wankhede Stadium, Mumbai, Maharashtra",1,RE Koertzen,PR Reiffel
2011_66,2011,Dharamsala,21-05-2011,DC,KXI,KXI,field,normal,0,DC,82,0,Shikhar Dhawan,57,Himachal Pradesh Cricket Association Stadium,23,Asad Rauf,AM Saheba
2011_67,2011,Delhi,21-05-2011,DD,PW,DD,bat,no result,0,,0,0,,,"Feroz Shah Kotla Stadium, Delhi",2,SS Hazare,RJ Tucker
2011_68,2011,Bangalore,22-05-2011,CSK,RCB,RCB,field,normal,0,RCB,0,8,Chris Gayle,79,"M.Chinnaswamy Stadium Bengaluru, Karnataka",7,K Hariharan,RE Koertzen
2011_69,2011,Kolkata,22-05-2011,KKR,MI,MI,field,normal,0,MI,0,5,James Franklin,381,"Eden Garden Stadium, Kolkata, West Bengal",3,SK Tarapore,SJA Taufel
2011_70,2011,Mumbai,24-05-2011,RCB,CSK,CSK,field,normal,0,CSK,0,6,Suresh Raina,24,"Wankhede Stadium, Mumbai, Maharashtra",1,Asad Rauf,SJA Taufel
2011_71,2011,Mumbai,25-05-2011,KKR,MI,MI,field,normal,0,MI,0,4,Munaf Patel,170,"Wankhede Stadium, Mumbai, Maharashtra",1,Asad Rauf,SJA Taufel
2011_72,2011,Chennai,27-05-2011,RCB,MI,MI,field,normal,0,RCB,43,0,Chris Gayle,79,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",5,Asad Rauf,SJA Taufel
2011_73,2011,Chennai,28-05-2011,CSK,RCB,CSK,bat,normal,0,CSK,58,0,Murali Vijay,189,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",5,Asad Rauf,SJA Taufel
2012_1,2012,Chennai,04-04-2012,CSK,MI,MI,field,normal,0,MI,0,8,Richard Levi,445,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",5,JD Cloete,SJA Taufel
2012_2,2012,Kolkata,05-04-2012,KKR,DD,DD,field,normal,0,DD,0,8,Irfan Pathan,96,"Eden Garden Stadium, Kolkata, West Bengal",3,S Asnani,HDPK Dharmasena
2012_3,2012,Mumbai,06-04-2012,PW,MI,MI,field,normal,0,PW,28,0,Steven Smith,321,"Wankhede Stadium, Mumbai, Maharashtra",1,AK Chaudhary,SJA Taufel
2012_4,2012,Jaipur,06-04-2012,RR,KXI,KXI,field,normal,0,RR,31,0,Ajinkya Rahane,122,"Sawai Man Singh Stadium, Jaipur, Rajasthan",6,BF Bowden,SK Tarapore
2012_5,2012,Bangalore,07-04-2012,RCB,DD,DD,field,normal,0,RCB,20,0,AB De Villiers,47,"M.Chinnaswamy Stadium Bengaluru, Karnataka",7,S Asnani,S Ravi
2012_6,2012,Visakhapatnam,07-04-2012,CSK,DC,DC,field,normal,0,CSK,74,0,Ravindra Jadeja,177,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,25,JD Cloete,HDPK Dharmasena
2012_7,2012,Jaipur,08-04-2012,RR,KKR,KKR,field,normal,0,RR,22,0,Brad Hodge,69,"Sawai Man Singh Stadium, Jaipur, Rajasthan",6,BF Bowden,VA Kulkarni
2012_8,2012,Pune,08-04-2012,PW,KXI,PW,bat,normal,0,PW,22,0,Marlon Samuels,450,Subrata Roy Sahara Stadium,26,S Das,SJA Taufel
2012_9,2012,Visakhapatnam,09-04-2012,DC,MI,DC,bat,normal,0,MI,0,5,Rohit Sharma,30,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,25,AK Chaudhary,JD Cloete
2012_10,2012,Bangalore,10-04-2012,KKR,RCB,RCB,field,normal,0,KKR,42,0,Lakshmipathy Balaji,4,"M.Chinnaswamy Stadium Bengaluru, Karnataka",7,S Ravi,RJ Tucker
2012_11,2012,Delhi,10-04-2012,CSK,DD,DD,field,normal,0,DD,0,8,Morne Morkel,169,"Feroz Shah Kotla Stadium, Delhi",2,Asad Rauf,SK Tarapore
2012_12,2012,Mumbai,11-04-2012,MI,RR,RR,field,normal,0,MI,27,0,Kieron Pollard,315,"Wankhede Stadium, Mumbai, Maharashtra",1,Aleem Dar,BNJ Oxenford
2012_13,2012,Chennai,12-04-2012,RCB,CSK,RCB,bat,normal,0,CSK,0,5,Faf du Plessis,333,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",5,HDPK Dharmasena,RJ Tucker
2012_14,2012,Chandigarh,12-04-2012,PW,KXI,KXI,field,normal,0,KXI,0,7,Dimitri Mascarenhas,377,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",9,VA Kulkarni,SK Tarapore
2012_15,2012,Kolkata,13-04-2012,RR,KKR,RR,bat,normal,0,KKR,0,5,Shakib Al Hasan,359,"Eden Garden Stadium, Kolkata, West Bengal",3,Asad Rauf,S Asnani
2012_16,2012,Delhi,19-04-2012,DC,DD,DC,bat,normal,0,DD,0,5,Kevin Pietersen,319,"Feroz Shah Kotla Stadium, Delhi",2,BF Bowden,SK Tarapore
2012_17,2012,Pune,14-04-2012,CSK,PW,CSK,bat,normal,0,PW,0,7,Jesse Ryder,253,Subrata Roy Sahara Stadium,26,Aleem Dar,BNJ Oxenford
2012_18,2012,Kolkata,15-04-2012,KXI,KKR,KKR,field,normal,0,KXI,2,0,Sunil Narine,437,"Eden Garden Stadium, Kolkata, West Bengal",3,Asad Rauf,S Asnani
2012_19,2012,Bangalore,15-04-2012,RR,RCB,RR,bat,normal,0,RR,59,0,Ajinkya Rahane,122,"M.Chinnaswamy Stadium Bengaluru, Karnataka",7,JD Cloete,RJ Tucker
2012_20,2012,Mumbai,16-04-2012,MI,DD,DD,field,normal,0,DD,0,7,Shahbaz Nadeem,351,"Wankhede Stadium, Mumbai, Maharashtra",1,BF Bowden,SK Tarapore
2012_21,2012,Jaipur,17-04-2012,DC,RR,DC,bat,normal,0,RR,0,5,Brad Hodge,69,"Sawai Man Singh Stadium, Jaipur, Rajasthan",6,Aleem Dar,BNJ Oxenford
2012_22,2012,Bangalore,17-04-2012,PW,RCB,PW,bat,normal,0,RCB,0,6,Chris Gayle,79,"M.Chinnaswamy Stadium Bengaluru, Karnataka",7,S Asnani,S Das
2012_23,2012,Chandigarh,18-04-2012,KXI,KKR,KXI,bat,normal,0,KKR,0,8,Gautam Gambhir,58,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",9,JD Cloete,RJ Tucker
2012_24,2012,Hyderabad,10-05-2012,DC,DD,DC,bat,normal,0,DD,0,9,David Warner,207,"Rajiv Gandhi International Stadium, Hyderabad",4,JD Cloete,SJA Taufel
2012_25,2012,Chennai,19-04-2012,CSK,PW,PW,field,normal,0,CSK,13,0,Nuwan Kulasekara,336,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",5,Asad Rauf,S Das
2012_26,2012,Chandigarh,20-04-2012,KXI,RCB,RCB,field,normal,0,RCB,0,5,Chris Gayle,79,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",9,S Ravi,RJ Tucker
2012_27,2012,Chennai,21-04-2012,RR,CSK,RR,bat,normal,0,CSK,0,7,Faf du Plessis,333,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",5,Aleem Dar,BNJ Oxenford
2012_28,2012,Delhi,21-04-2012,PW,DD,DD,field,normal,0,PW,20,0,Sourav Ganguly,66,"Feroz Shah Kotla Stadium, Delhi",2,Asad Rauf,S Das
2012_29,2012,Mumbai,22-04-2012,MI,KXI,MI,bat,normal,0,KXI,0,6,Shaun Marsh,106,"Wankhede Stadium, Mumbai, Maharashtra",1,S Ravi,RJ Tucker
2012_30,2012,Cuttack,22-04-2012,DC,KKR,KKR,field,normal,0,KKR,0,5,Brett Lee,94,Barabati Stadium,21,BF Bowden,SK Tarapore
2012_31,2012,Jaipur,23-04-2012,RCB,RR,RR,field,normal,0,RCB,46,0,AB De Villiers,47,"Sawai Man Singh Stadium, Jaipur, Rajasthan",6,Asad Rauf,S Asnani
2012_32,2012,Pune,24-04-2012,PW,DD,PW,bat,normal,0,DD,0,8,Virender Sehwag,46,Subrata Roy Sahara Stadium,26,S Ravi,RJ Tucker
2012_33,2012,Chandigarh,25-04-2012,KXI,MI,KXI,bat,normal,0,MI,0,4,Ambati Rayudu,309,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",9,Aleem Dar,BNJ Oxenford
2012_34,2012,Pune,26-04-2012,DC,PW,DC,bat,normal,0,DC,18,0,Cameron White,164,Subrata Roy Sahara Stadium,26,S Ravi,RJ Tucker
2012_35,2012,Delhi,27-04-2012,DD,MI,MI,field,normal,0,DD,37,0,Virender Sehwag,46,"Feroz Shah Kotla Stadium, Delhi",2,Aleem Dar,BNJ Oxenford
2012_36,2012,Chennai,28-04-2012,KXI,CSK,KXI,bat,normal,0,KXI,7,0,Mandeep Singh,373,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",5,BF Bowden,SK Tarapore
2012_37,2012,Kolkata,28-04-2012,KKR,RCB,KKR,bat,normal,0,KKR,47,0,Gautam Gambhir,58,"Eden Garden Stadium, Kolkata, West Bengal",3,Asad Rauf,BR Doctrove
2012_38,2012,Delhi,29-04-2012,DD,RR,DD,bat,normal,0,DD,1,0,Virender Sehwag,46,"Feroz Shah Kotla Stadium, Delhi",2,S Ravi,RJ Tucker
2012_39,2012,Mumbai,29-04-2012,DC,MI,MI,field,normal,0,MI,0,5,Dale Steyn,152,"Wankhede Stadium, Mumbai, Maharashtra",1,AK Chaudhary,BNJ Oxenford
2012_40,2012,Chennai,30-04-2012,CSK,KKR,CSK,bat,normal,0,KKR,0,5,Gautam Gambhir,58,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",5,BF Bowden,C Shamshuddin
2012_41,2012,Cuttack,01-05-2012,DC,PW,DC,bat,normal,0,DC,13,0,Kumar Sangakkara,98,Barabati Stadium,21,Aleem Dar,AK Chaudhary
2012_42,2012,Jaipur,01-05-2012,RR,DD,RR,bat,normal,0,DD,0,6,Pawan Negi,433,"Sawai Man Singh Stadium, Jaipur, Rajasthan",6,JD Cloete,SJA Taufel
